Game;SceneID;FromEntranceID;From;ToEntranceID;To;ElapsedSec
0;0x52;0x1102;Kakariko - Open Grotto;0x72;Kakariko -> Granny Potion Shop;6.066
0;0x52;0x1102;Kakariko - Open Grotto;0x98;Kakariko -> Bottom of the Well;9.0807
0;0x52;0x1102;Kakariko - Open Grotto;0xb7;Kakariko -> Bazaar;14.6599
0;0x52;0x1102;Kakariko - Open Grotto;0xe4;Kakariko -> Graveyard;13.3588
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x1003;Death Mountain Trail -> Storms Grotto;12.1193
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x147;Death Mountain Trail -> Death Mountain Crater;58.4244
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x14d;Death Mountain Trail -> Goron City;5.98232
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x191;Death Mountain Trail -> Kakariko;27.4167
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x315;Death Mountain Trail -> Magic Upgrade Fountain;56.4361
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x4;Death Mountain Trail -> Dodongo Cavern;16.3208
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x554;Owl Drop -> Kakariko - Owl Drop;60.156
0;0x60;0x1103;Death Mountain Trail - Storms Grotto;0x5fc;Death Mountain Trail -> Cow Grotto;26.1324
0;0x61;0x1104;Death Mountain Crater - Boulder Grotto;0x1004;Death Mountain Crater -> Boulder Grotto;3.39075
0;0x61;0x1104;Death Mountain Crater - Boulder Grotto;0x1014;Death Mountain Crater -> Red Boulder Grotto;17.9301
0;0x61;0x1104;Death Mountain Crater - Boulder Grotto;0x165;Death Mountain Crater -> Fire Temple;28.7267
0;0x61;0x1104;Death Mountain Crater - Boulder Grotto;0x1bd;Death Mountain Crater -> Death Mountain Trail;7.94459
0;0x61;0x1104;Death Mountain Crater - Boulder Grotto;0x1c1;Death Mountain Crater -> Goron City;13.6299
0;0x61;0x1104;Death Mountain Crater - Boulder Grotto;0x4be;Death Mountain Crater -> Large Magic Upgrade Fountain;10.3042
0;0x54;0x1105;Zora River - Open Grotto;0x1005;Zora River -> Open Grotto;3.18757
0;0x54;0x1105;Zora River - Open Grotto;0x100b;Zora River -> Fairy Fountain Grotto;6.20699
0;0x54;0x1105;Zora River - Open Grotto;0x100f;Zora River -> Storms Grotto;18.1184
0;0x54;0x1105;Zora River - Open Grotto;0x108;Zora River -> Zora Domain;33.2062
0;0x54;0x1105;Zora River - Open Grotto;0x181;Zora River -> Hyrule Field;12.7975
0;0x54;0x1105;Zora River - Open Grotto;0x311;Zora River Water -> Hyrule Field;15.1251
0;0x54;0x1105;Zora River - Open Grotto;0x4da;Zora River -> Lost Woods;30.8407
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x1006;Hyrule Field -> Southeast Grotto;3.51009
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x1007;Hyrule Field -> Open Grotto;20.3899
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x1008;Hyrule Field -> Near Market Grotto;47.7684
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x100a;Hyrule Field -> Fairy Fountain Grotto;55.6071
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x102;Hyrule Field -> Lake Hylia;38.9318
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x117;Hyrule Field -> Gerudo Valley;47.3016
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x157;Hyrule Field -> Lon Lon's Ranch;29.7984
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x1d9;Hyrule Field Water -> Zora River;47.6232
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x276;Hyrule Field -> Market Entrance;47.0385
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x4de;Hyrule Field -> Lost Woods Bridge;34.2026
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x598;Hyrule Field -> Tree Grotto Near Kakariko;59.5679
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x59c;Hyrule Field -> Scrub Grotto;25.4303
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x5a8;Hyrule Field -> Grotto Near Gerudo Valley;43.9773
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0x5c0;Hyrule Field -> Tektite Grotto;46.7027
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0xdb;Hyrule Field -> Kakariko;56.3547
0;0x51;0x1106;Hyrule Field - Southeast Grotto;0xea;Hyrule Field -> Zora River;46.4534
0;0x51;0x1107;Hyrule Field - Open Grotto;0x1006;Hyrule Field -> Southeast Grotto;21.1202
0;0x51;0x1107;Hyrule Field - Open Grotto;0x1007;Hyrule Field -> Open Grotto;3.93247
0;0x51;0x1107;Hyrule Field - Open Grotto;0x1008;Hyrule Field -> Near Market Grotto;60.4133
0;0x51;0x1107;Hyrule Field - Open Grotto;0x100a;Hyrule Field -> Fairy Fountain Grotto;62.0325
0;0x51;0x1107;Hyrule Field - Open Grotto;0x102;Hyrule Field -> Lake Hylia;28.0947
0;0x51;0x1107;Hyrule Field - Open Grotto;0x117;Hyrule Field -> Gerudo Valley;39.4047
0;0x51;0x1107;Hyrule Field - Open Grotto;0x157;Hyrule Field -> Lon Lon's Ranch;37.6961
0;0x51;0x1107;Hyrule Field - Open Grotto;0x1d9;Hyrule Field Water -> Zora River;57.9953
0;0x51;0x1107;Hyrule Field - Open Grotto;0x276;Hyrule Field -> Market Entrance;61.3842
0;0x51;0x1107;Hyrule Field - Open Grotto;0x4de;Hyrule Field -> Lost Woods Bridge;50.0442
0;0x51;0x1107;Hyrule Field - Open Grotto;0x598;Hyrule Field -> Tree Grotto Near Kakariko;61.901
0;0x51;0x1107;Hyrule Field - Open Grotto;0x59c;Hyrule Field -> Scrub Grotto;10.8992
0;0x51;0x1107;Hyrule Field - Open Grotto;0x5a8;Hyrule Field -> Grotto Near Gerudo Valley;35.9663
0;0x51;0x1107;Hyrule Field - Open Grotto;0x5c0;Hyrule Field -> Tektite Grotto;47.3417
0;0x51;0x1107;Hyrule Field - Open Grotto;0xdb;Hyrule Field -> Kakariko;63.6119
0;0x51;0x1107;Hyrule Field - Open Grotto;0xea;Hyrule Field -> Zora River;60.8274
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x1006;Hyrule Field -> Southeast Grotto;47.5997
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x1007;Hyrule Field -> Open Grotto;56.3803
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x1008;Hyrule Field -> Near Market Grotto;3.18495
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x100a;Hyrule Field -> Fairy Fountain Grotto;27.3409
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x102;Hyrule Field -> Lake Hylia;70.1428
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x117;Hyrule Field -> Gerudo Valley;57.3283
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x157;Hyrule Field -> Lon Lon's Ranch;22.8578
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x1d9;Hyrule Field Water -> Zora River;35.3452
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x276;Hyrule Field -> Market Entrance;5.19988
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x4de;Hyrule Field -> Lost Woods Bridge;40.1482
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x598;Hyrule Field -> Tree Grotto Near Kakariko;17.9643
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x59c;Hyrule Field -> Scrub Grotto;60.4601
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x5a8;Hyrule Field -> Grotto Near Gerudo Valley;55.0042
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x5c0;Hyrule Field -> Tektite Grotto;24.912
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0x5c0;Hyrule Field -> Tektite Grotto;26.1634
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0xdb;Hyrule Field -> Kakariko;20.0363
0;0x51;0x1108;Hyrule Field - Near Market Grotto;0xea;Hyrule Field -> Zora River;32.1731
0;0x56;0x1109;Sacred Forest Meadow - Fairy Fountain Grotto;0x1009;Sacred Forest Meadow -> Fairy Fountain Grotto;3.94822
0;0x56;0x1109;Sacred Forest Meadow - Fairy Fountain Grotto;0x100e;Sacred Forest Meadow -> Storms Grotto;26.8063
0;0x56;0x1109;Sacred Forest Meadow - Fairy Fountain Grotto;0x169;Sacred Forest Meadow -> Forest Temple;23.3481
0;0x56;0x1109;Sacred Forest Meadow - Fairy Fountain Grotto;0x1a9;Sacred Forest Meadow -> Lost Woods;14.9548
0;0x56;0x1109;Sacred Forest Meadow - Fairy Fountain Grotto;0x5b4;Sacred Forest Meadow -> Wolfos Grotto;15.4469
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x1006;Hyrule Field -> Southeast Grotto;62.8014
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x1007;Hyrule Field -> Open Grotto;59.2769
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x1008;Hyrule Field -> Near Market Grotto;26.6322
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x100a;Hyrule Field -> Fairy Fountain Grotto;3.43119
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x102;Hyrule Field -> Lake Hylia;71.8344
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x117;Hyrule Field -> Gerudo Valley;55.6318
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x157;Hyrule Field -> Lon Lon's Ranch;30.2314
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x1d9;Hyrule Field Water -> Zora River;61.3927
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x276;Hyrule Field -> Market Entrance;34.39
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x4de;Hyrule Field -> Lost Woods Bridge;58.9804
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x598;Hyrule Field -> Tree Grotto Near Kakariko;41.4985
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x59c;Hyrule Field -> Scrub Grotto;64.8656
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x5a8;Hyrule Field -> Grotto Near Gerudo Valley;53.4638
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0x5c0;Hyrule Field -> Tektite Grotto;18.0659
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0xdb;Hyrule Field -> Kakariko;43.0052
0;0x51;0x110a;Hyrule Field - Fairy Fountain Grotto;0xea;Hyrule Field -> Zora River;54.5936
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x1005;Zora River -> Open Grotto;5.61159
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x100b;Zora River -> Fairy Fountain Grotto;3.25497
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x100f;Zora River -> Storms Grotto;23.1184
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x108;Zora River -> Zora Domain;28.2062
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x181;Zora River -> Hyrule Field;17.7975
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x311;Zora River Water -> Hyrule Field;20.1251
0;0x54;0x110b;Zora River - Fairy Fountain Grotto;0x4da;Zora River -> Lost Woods;25.8407
0;0x58;0x110c;Zora Domain - Fairy Fountain Grotto;0x100c;Zora Domain -> Fairy Fountain Grotto;11.4283
0;0x58;0x110c;Zora Domain - Fairy Fountain Grotto;0x19d;Zora Domain -> Zora River;12.2277
0;0x58;0x110c;Zora Domain - Fairy Fountain Grotto;0x225;Zora Domain -> Zora Fountain;31.4182
0;0x58;0x110c;Zora Domain - Fairy Fountain Grotto;0x380;Zora Domain -> Zora Shop;14.1916
0;0x58;0x110c;Zora Domain - Fairy Fountain Grotto;0x560;Zora's Domain Shortcut -> Lake Hylia;8.18658
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x100d;Gerudo's Fortress -> Fairy Fountain Grotto;11.6163
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x130;Gerudo's Fortress -> Haunted Wasteland;15.5917
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x22d;Gerudo's Fortress -> Gerudo Valley;11.1014
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x486;Gerudo's Fortress Jail 1 Left -> Thieves' Hideout Jail 1 Left;7.88697
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x48a;Gerudo's Fortress Jail 1 Right -> Thieves' Hideout Jail 1 Right;3.72721
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x48e;Gerudo's Fortress Kitchen Bottom -> Thieves' Hideout Kitchen Bottom;3.66991
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x492;Gerudo's Fortress Kitchen Bottom to Top -> Thieves' Hideout Kitchen Bottom to Top;14.0794
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x496;Gerudo's Fortress Jail 3 Bottom -> Thieves' Hideout Jail 3 Bottom;4.13048
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x49a;Gerudo's Fortress Jail 3 Top -> Thieves' Hideout Jail 3 Top;14.5854
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x49e;Gerudo's Fortress Jail 2 Bottom -> Thieves' Hideout Jail 2 Bottom;9.60643
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x4a2;Gerudo's Fortress Jail 2 Top -> Thieves' Hideout Jail 2 Top;19.2767
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x4a6;Gerudo's Fortress Kitchen Top Right -> Thieves' Hideout Kitchen Top Right;17.7949
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x4aa;Gerudo's Fortress Kitchen Top Left -> Thieves' Hideout Kitchen Top Left;26.5377
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x4ae;Gerudo's Fortress Breakout Bottom -> Thieves' Hideout Breakout Bottom;20.2817
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x4b2;Gerudo's Fortress Breakout Top -> Thieves' Hideout Breakout Top;-1
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x570;Gerudo's Fortress Jail 4 -> Thieves' Hideout Jail 4;25.2773
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x5f80;Caught -> Gerudo's Fortress -> Caught;8.24693
0;0x5d;0x110d;Gerudo's Fortress - Fairy Fountain Grotto;0x8;Gerudo's Fortress -> Gerudo Training Ground;12.7236
0;0x56;0x110e;Sacred Forest Meadow - Storms Grotto;0x1009;Sacred Forest Meadow -> Fairy Fountain Grotto;17.4872
0;0x56;0x110e;Sacred Forest Meadow - Storms Grotto;0x100e;Sacred Forest Meadow -> Storms Grotto;11.6395
0;0x56;0x110e;Sacred Forest Meadow - Storms Grotto;0x169;Sacred Forest Meadow -> Forest Temple;9.42074
0;0x56;0x110e;Sacred Forest Meadow - Storms Grotto;0x1a9;Sacred Forest Meadow -> Lost Woods;26.8557
0;0x56;0x110e;Sacred Forest Meadow - Storms Grotto;0x5b4;Sacred Forest Meadow -> Wolfos Grotto;26.5887
0;0x54;0x110f;Zora River - Storms Grotto;0x1005;Zora River -> Open Grotto;31.5885
0;0x54;0x110f;Zora River - Storms Grotto;0x100b;Zora River -> Fairy Fountain Grotto;36.572
0;0x54;0x110f;Zora River - Storms Grotto;0x100f;Zora River -> Storms Grotto;12.1237
0;0x54;0x110f;Zora River - Storms Grotto;0x108;Zora River -> Zora Domain;56.9764
0;0x54;0x110f;Zora River - Storms Grotto;0x181;Zora River -> Hyrule Field;9.73035
0;0x54;0x110f;Zora River - Storms Grotto;0x311;Zora River Water -> Hyrule Field;11.5558
0;0x54;0x110f;Zora River - Storms Grotto;0x4da;Zora River -> Lost Woods;42.236
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x1010;Gerudo Valley -> Storms Grotto;11.515
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x129;Gerudo Valley -> Gerudo's Fortress;10.8723
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x18d;Gerudo Valley -> Hyrule Field;21.9908
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x1a50;Caught -> Gerudo's Valley -> Caught;11.42862
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x219;Waterfalls -> Lake Hylia - Waterfalls;23.3484
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x3a0;Gerudo Valley -> Carpenter's Tent;7.75965
0;0x5a;0x1110;Gerudo Valley - Storms Grotto;0x5ac;Gerudo Valley -> Octorok Grotto;22.9811
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0x1011;Desert Colossus -> Silver Boulder Grotto;7.17966
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0x365;Desert Colossus -> Haunted Wasteland;20.9944
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0x3f0;Silver Gauntlet -> Spirit Temple;-1
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0x3f4;Miror Shield -> Spirit Temple;-1
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0x588;Desert Colossus -> Nayru's Love Fountain;11.756
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0x82;Desert Colossus -> Spirit Temple;10.2291
0;0x5c;0x1111;Desert Colossus - Silver Boulder Grotto;0xfff03;Requiem of Spirit -> Requiem of Spirit;38.926
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x1012;Lon Lon's Ranch -> Open Grotto;3.34341
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x1f9;Lon Lon's Ranch -> Hyrule Field;23.6567
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x28a;Jump Middle Fence -> Hyrule Field - Jump Middle Fence;6.44257
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x28e;Jump Right Fence -> Hyrule Field - Jump Right Fence;18.3616
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x292;Jump Left Fence -> Hyrule Field - Jump Left Fence;5.53381
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x2f9;Lon Lon's Ranch -> Stables;20.8022
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x4f;Lon Lon's Ranch -> Lon Lon's Ranch House;20.8426
0;0x63;0x1112;Lon Lon's Ranch - Open Grotto;0x5d0;Lon Lon's Ranch -> Silo;15.1655
0;0x62;0x1113;Goron City - Open Grotto;0x1013;Goron City -> Open Grotto;2.84896
0;0x62;0x1113;Goron City - Open Grotto;0x1b9;Goron City -> Death Mountain Trail;14.3035
0;0x62;0x1113;Goron City - Open Grotto;0x246;Goron City -> Death Mountain Crater;19.439
0;0x62;0x1113;Goron City - Open Grotto;0x37c;Goron City -> Goron Shop;15.8442
0;0x62;0x1113;Goron City - Open Grotto;0x4d6;Goron City -> Lost Woods;19.0817
0;0x61;0x1114;Death Mountain Crater - Red Boulder Grotto;0x1004;Death Mountain Crater -> Boulder Grotto;22.0532
0;0x61;0x1114;Death Mountain Crater - Red Boulder Grotto;0x1014;Death Mountain Crater -> Red Boulder Grotto;6.09389
0;0x61;0x1114;Death Mountain Crater - Red Boulder Grotto;0x165;Death Mountain Crater -> Fire Temple;18.8175
0;0x61;0x1114;Death Mountain Crater - Red Boulder Grotto;0x1bd;Death Mountain Crater -> Death Mountain Trail;23.6084
0;0x61;0x1114;Death Mountain Crater - Red Boulder Grotto;0x1c1;Death Mountain Crater -> Goron City;4.53506
0;0x61;0x1114;Death Mountain Crater - Red Boulder Grotto;0x4be;Death Mountain Crater -> Large Magic Upgrade Fountain;8.13581
